dataset,QuestionID,general_entailment_score,task_aware_entailment_score,delta_entailment_score,general_contradiction_score,task_aware_contradiction_score,delta_contradiction_score,contradiction_reduction,general_obligation_coverage_score,task_aware_obligation_coverage_score,delta_obligation_coverage_score,general_composite_score,task_aware_composite_score,delta_composite_score,composite_winner
obliqa,6bb37257-e797-49c5-8b98-9c2bbaa37bb4,0.06218,0.25482,0.19263999999999998,0.32927,0.08589,-0.24338,0.24338,0.2608695652173913,0.2608695652173913,0.0,0.33126,0.4766,0.14534000000000002,task_aware
obliqa,6c48cd6e-1da3-46b5-83d7-54f78c4d9790,0.59067,0.37475,-0.21592,0.01441,0.01231,-0.0020999999999999994,0.0020999999999999994,0.3333333333333333,0.42857142857142855,0.09523809523809523,0.63653,0.597,-0.039530000000000065,general
obliqa,6c543070-6939-4357-8e00-9f65384909f9,0.08581,0.02551,-0.06029999999999999,0.63658,0.45855,-0.17803000000000002,0.17803000000000002,0.07692307692307693,0.07692307692307693,0.0,0.17538,0.21463,0.03924999999999998,task_aware
obliqa,6d876d32-7557-4149-875e-8c66f13f3485,0.38363,0.37227,-0.011360000000000037,0.94983,0.94981,-1.999999999990898e-05,1.999999999990898e-05,0.0,0.0,0.0,0.1446,0.14082,-0.0037800000000000056,general
obliqa,6db80283-c87a-40fa-94b1-4f55f125c7c1,0.30798,0.01553,-0.29245,0.84253,0.98804,0.14551000000000003,-0.14551000000000003,0.0,0.0,0.0,0.15515,0.00916,-0.14599,general
obliqa,6f1b7a9a-da0f-41f7-9da0-140285aef7c8,0.98695,0.98547,-0.0014800000000000368,0.03344,0.15503,0.12159,-0.12159,0.0,0.0,0.0,0.65117,0.61015,-0.041020000000000056,general
obliqa,6f4197ca-4473-43a6-80a7-1146b8720714,0.99015,0.98842,-0.0017300000000000093,0.0151,0.01068,-0.00442,0.00442,0.2,0.2,0.0,0.72502,0.72591,0.0008900000000000574,task_aware
obliqa,6f51d354-e1c2-4436-9748-83539c7c7e21,0.4938,0.33246,-0.16134000000000004,0.56159,0.34842,-0.21317000000000003,0.21317000000000003,0.0,0.0,0.0,0.31074,0.32801,0.017270000000000008,task_aware
obliqa,6f8d3d81-bf0a-4758-8ae2-650f78da304a,0.62041,0.81089,0.19047999999999998,0.07032,0.05761,-0.012709999999999992,0.012709999999999992,0.125,0.0625,-0.0625,0.55836,0.60526,0.04690000000000005,task_aware
obliqa,70051a99-e7dd-4661-84c6-88ad027a3f0d,0.58072,0.51467,-0.06605000000000005,0.94175,0.58452,-0.35722999999999994,0.35722999999999994,0.0,0.0,0.0,0.21299,0.31005,0.09705999999999998,task_aware
obliqa,700bb499-59c3-484b-b42c-0d160e77f5cb,0.10978,0.10978,0.0,0.99595,0.99595,0.0,0.0,0.0,0.0,0.0,0.03794,0.03794,0.0,equal
obliqa,714c3059-4663-4549-ae71-27b708bbe4af,0.00517,0.00517,0.0,0.99697,0.99697,0.0,0.0,0.0,0.0,0.0,0.00273,0.00273,0.0,equal
obliqa,7333bd61-d852-41fd-9d4f-2ca2ab533a4b,0.99318,0.97283,-0.02034999999999998,0.16833,0.10848,-0.059850000000000014,0.059850000000000014,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.62789,0.66067,0.03278000000000003,task_aware
obliqa,7334bcf2-be2c-43e0-97d6-6dcb8a8ecb3d,0.01957,0.58317,0.5636,0.66349,0.75804,0.09455000000000002,-0.09455000000000002,0.0,0.21052631578947367,0.21052631578947367,0.11869,0.34522,0.22653,task_aware
obliqa,74844139-6413-4b76-a8f2-c6d9e23f1b0c,0.9506,0.82497,-0.12563000000000002,0.04205,0.07787,0.03582,-0.03582,0.05263157894736842,0.05263157894736842,0.0,0.65373,0.59991,-0.05381999999999998,general
obliqa,74c7d7a9-0b26-42bf-b75e-e096a0a2d7b8,0.01744,0.4923,0.47486,0.99607,0.99476,-0.0013100000000000334,0.0013100000000000334,0.0,0.0,0.0,0.00712,0.16585,0.15873,task_aware
obliqa,751d570d-6f12-430b-89c7-74d6de2add3c,0.30306,0.54838,0.24531999999999998,0.74637,0.76497,0.01860000000000006,-0.01860000000000006,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.23318,0.3405,0.10732000000000003,task_aware
obliqa,75c5ad42-4c72-49cd-ba6e-b73bd0a42d46,0.99271,0.99352,0.0008099999999999774,0.07064,0.07662,0.005979999999999999,-0.005979999999999999,0.09090909090909091,0.09090909090909091,0.0,0.67099,0.66927,-0.0017199999999999438,general
obliqa,7702b23b-0b2c-4a0c-a5df-054a9ca0309d,0.51341,0.59693,0.08351999999999993,0.15712,0.03125,-0.12587,0.12587,0.19230769230769232,0.11538461538461539,-0.07692307692307693,0.5162,0.56035,0.04415000000000002,task_aware
obliqa,773d95a7-890f-480a-baa0-b2b5f8aa9a71,0.67849,0.50067,-0.1778200000000001,0.54029,0.527,-0.013290000000000024,0.013290000000000024,0.023529411764705882,0.023529411764705882,0.0,0.38724,0.3324,-0.05484,general
obliqa,7899bd8e-63f2-432e-a269-7f4f45ee424d,0.74379,0.80678,0.0629900000000001,0.45059,0.61941,0.16882000000000003,-0.16882000000000003,0.07142857142857142,0.07142857142857142,0.0,0.45488,0.4196,-0.035280000000000034,general
obliqa,78b23ee0-54eb-41f5-9966-8655daccfe7c,0.63007,0.2811,-0.34897,0.23436,0.29578,0.061419999999999975,-0.061419999999999975,0.4,0.225,-0.17500000000000002,0.59857,0.40344,-0.19513000000000003,general
obliqa,7a141bbb-e40a-4694-a674-6097711db4d4,0.51324,0.51039,-0.002850000000000019,0.93271,0.90631,-0.02640000000000009,0.02640000000000009,0.0,0.0,0.0,0.19351,0.20136,0.007850000000000024,task_aware
obliqa,7ad09a62-41f0-427f-a0d1-ff7a6321ff16,0.71056,0.64113,-0.06942999999999999,0.02287,0.03208,0.009209999999999996,-0.009209999999999996,0.125,0.125,0.0,0.60423,0.57802,-0.026210000000000067,general
obliqa,7bddf057-b54a-4bb0-8619-6d4107ce4f1c,0.97956,0.98118,0.0016200000000000658,0.07691,0.31697,0.24005999999999997,-0.24005999999999997,0.058823529411764705,0.058823529411764705,0.0,0.65382,0.57434,-0.07948,general
obliqa,7dc9776c-2029-4bfc-919b-3ae5c63dd2f2,0.58509,0.82002,0.23492999999999997,0.45084,0.24536,-0.20548000000000002,0.20548000000000002,0.1,0.2,0.1,0.41142,0.59155,0.18013,task_aware
obliqa,7f2cb9c8-558b-4b71-8c16-aeb266ed192c,0.623,0.75855,0.13554999999999995,0.44398,0.33518,-0.10880000000000001,0.10880000000000001,0.25,0.3125,0.0625,0.47634,0.57862,0.10228000000000004,task_aware
obliqa,7fa94f0d-6a9b-4635-a821-62303b6a15f7,0.89398,0.45834,-0.43563999999999997,0.84818,0.67613,-0.17205000000000004,0.17205000000000004,0.1,0.2,0.1,0.38193,0.3274,-0.05452999999999997,general
obliqa,7fae3838-79ff-4f20-b277-60a49087bad2,0.97646,0.47375,-0.50271,0.06903,0.21619,0.14716,-0.14716,0.08333333333333333,0.08333333333333333,0.0,0.66359,0.44696,-0.21663,general
obliqa,81810e12-e076-4e54-9a74-730d56a4c011,0.08755,0.19137,0.10382000000000001,0.01704,0.02044,0.0034000000000000002,-0.0034000000000000002,0.2,0.16,-0.04000000000000001,0.4235,0.44364,0.02013999999999999,task_aware
obliqa,81a17309-b63b-48d7-b588-3ab0408dbb06,0.48751,0.37806,-0.10944999999999999,0.54054,0.84382,0.30328,-0.30328,0.0625,0.0625,0.0,0.33649,0.19891,-0.13758,general
obliqa,82a5d231-d2b2-4b77-8828-76411b4fb211,0.77302,0.53442,-0.23860000000000003,0.14839,0.22209,0.07370000000000002,-0.07370000000000002,0.0,0.0,0.0,0.54154,0.43744,-0.10410000000000003,general
obliqa,841639bb-5e91-4328-ae06-329fd0471767,0.00617,0.0065,0.00032999999999999956,0.99833,0.99857,0.00023999999999990695,-0.00023999999999990695,0.0,0.0,0.0,0.00261,0.00264,3.000000000000008e-05,task_aware
obliqa,84ff09b4-0578-44ce-96b3-d0fad022fe20,0.12352,0.03671,-0.08681,0.09352,0.52189,0.42837,-0.42837,0.1,0.1,0.0,0.37667,0.20494,-0.17173,general
obliqa,8577ff98-0539-44af-8c10-b68f6e30788b,0.64615,0.6676,0.02144999999999997,0.36616,0.17027,-0.19588999999999998,0.19588999999999998,0.02666666666666667,0.02666666666666667,0.0,0.43555,0.508,0.07245000000000001,task_aware
obliqa,85c841e8-8525-49b3-b0a3-c41478ddb561,0.20091,0.02501,-0.1759,0.72396,0.02259,-0.70137,0.70137,0.08333333333333333,0.08333333333333333,0.0,0.18676,0.36192,0.17516,task_aware
obliqa,862fd4cd-d2b2-4ac2-bbac-6a92fbaf959d,0.6919,0.67205,-0.019849999999999923,0.0549,0.0395,-0.015399999999999997,0.015399999999999997,0.0,0.0,0.0,0.54567,0.54418,-0.0014899999999999913,general
obliqa,86544c7c-895f-46d4-8020-209516361d2d,0.84241,0.78955,-0.05286000000000002,0.08426,0.07867,-0.005589999999999998,0.005589999999999998,0.0,0.0,0.0,0.58605,0.57029,-0.015759999999999996,general
obliqa,874909e3-155b-4253-8f4e-00efc761557b,0.61009,0.60514,-0.00495000000000001,0.87936,0.7506,-0.12875999999999999,0.12875999999999999,0.058823529411764705,0.0,-0.058823529411764705,0.26318,0.28485,0.021669999999999967,task_aware
obliqa,88fcf242-366c-4574-9381-24ad9fb34ff5,0.97143,0.61589,-0.35553999999999997,0.99122,0.53606,-0.45516,0.45516,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.33112,0.36872,0.03759999999999997,task_aware
obliqa,8913b451-a139-4ebb-a22c-c3daace77db2,0.99563,0.99591,0.00027999999999994696,0.04295,0.07071,0.027759999999999993,-0.027759999999999993,0.014705882352941176,0.014705882352941176,0.0,0.6558,0.64664,-0.009160000000000057,general
obliqa,8985b5e7-8c65-456e-a63c-30cd0633282c,0.53994,0.507,-0.03293999999999997,0.59681,0.60968,0.012870000000000048,-0.012870000000000048,0.038461538461538464,0.038461538461538464,0.0,0.3272,0.31193,-0.015270000000000006,general
obliqa,89982811-16a2-4e14-bca1-237fa24ad9d9,0.986,0.97905,-0.006950000000000012,0.94402,0.9788,0.03478000000000003,-0.03478000000000003,0.0,0.0,0.0,0.34733,0.33342,-0.013910000000000033,general
obliqa,8a723103-24f7-46fe-ac9c-e35009da1d64,0.00798,0.00798,0.0,0.99733,0.99733,0.0,0.0,0.0,0.0,0.0,0.00355,0.00355,0.0,equal
obliqa,8acafb94-e262-4ede-8743-a8d710d6d1db,0.83573,0.83601,0.000280000000000058,0.51861,0.51679,-0.0018200000000000438,0.0018200000000000438,0.0,0.0,0.0,0.43904,0.43974,0.0007000000000000339,task_aware
obliqa,8b0ab48e-9447-4d79-b8e8-8298cf040a42,0.6035,0.74076,0.13725999999999994,0.53625,0.48756,-0.04869000000000001,0.04869000000000001,0.0,0.0,0.0,0.35575,0.41773,0.06197999999999998,task_aware
obliqa,8bac47f6-f822-440e-9fdc-6c743ca843a1,0.00581,0.06612,0.060309999999999996,0.35633,0.99151,0.6351800000000001,-0.6351800000000001,0.07142857142857142,0.0,-0.07142857142857142,0.2403,0.02487,-0.21543,general
obliqa,8c4976b3-2059-42cc-b682-67ef9629ff97,0.93406,0.83102,-0.10304000000000002,0.13456,0.35264,0.21808,-0.21808,0.07142857142857142,0.07142857142857142,0.0,0.62364,0.5166,-0.10704000000000002,general
obliqa,8c5a2baa-c28e-4847-b2d3-c668fd64bffe,0.5844,0.58668,0.0022799999999999487,0.83274,0.96696,0.13422,-0.13422,0.0,0.08333333333333333,0.08333333333333333,0.25055,0.23435,-0.016199999999999992,general
obliqa,8da7b6ca-b369-4bea-91c7-8a418e287463,0.07859,0.06343,-0.015159999999999993,0.48424,0.50652,0.022279999999999966,-0.022279999999999966,0.0,0.043478260869565216,0.043478260869565216,0.19812,0.20013,0.0020100000000000118,task_aware
obliqa,8ed87629-9937-475e-84f8-9a766e78e766,0.64267,0.39993,-0.24273999999999996,0.03051,0.00804,-0.022469999999999997,0.022469999999999997,0.0,0.05,0.05,0.53739,0.48063,-0.05676000000000003,general
obliqa,8fe0fc5e-1800-4ebe-84e4-b40046edb706,0.00373,0.00701,0.00328,0.99667,0.9952,-0.0014699999999999713,0.0014699999999999713,0.0,0.0,0.0,0.00235,0.00394,0.0015899999999999998,task_aware
obliqa,91e7dd0d-b9ec-4bd8-b384-c437b0b09819,0.1549,0.17607,0.021169999999999994,0.5359,0.51095,-0.024950000000000028,0.024950000000000028,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.23411,0.27726,0.043149999999999994,task_aware
obliqa,92578312-de5f-4d6d-81e9-f947b4eb1fc2,0.30647,0.72541,0.41894,0.07057,0.03497,-0.03559999999999999,0.03559999999999999,0.21052631578947367,0.15789473684210525,-0.05263157894736842,0.48214,0.61611,0.13397000000000003,task_aware
obliqa,92b257d8-c20e-4d4c-9617-5de39cd0eba1,0.35465,0.40811,0.05345999999999995,0.1271,0.0308,-0.0963,0.0963,0.2222222222222222,0.1111111111111111,-0.1111111111111111,0.48326,0.49614,0.012880000000000003,task_aware
obliqa,931b0a3d-8191-48da-898b-472e7b2e9817,0.11425,0.15345,0.0392,0.52615,0.73767,0.21152000000000004,-0.21152000000000004,0.19047619047619047,0.14285714285714285,-0.047619047619047616,0.25953,0.18621,-0.07332,general
obliqa,95d58b1e-6376-4eb4-9f3e-f7bd8defee80,0.65173,0.65891,0.007179999999999964,0.68837,0.62121,-0.06716,0.06716,0.0,0.0,0.0,0.32112,0.3459,0.02477999999999997,task_aware
obliqa,95e54a00-a22f-40b1-a7d1-93338856d922,0.528,0.41062,-0.11738000000000004,0.33617,0.18483,-0.15134000000000003,0.15134000000000003,0.0,0.0,0.0,0.39728,0.4086,0.011319999999999997,task_aware
obliqa,9a905269-0b11-4c27-8fb8-c95360c7fe1b,0.02818,0.02818,0.0,0.99639,0.99639,0.0,0.0,0.0,0.0,0.0,0.0106,0.0106,0.0,equal
obliqa,9aa9b6fc-7943-4e0b-84db-6fb68aeb69ae,0.42927,0.27947,-0.1498,0.8369,0.56004,-0.27686,0.27686,0.0625,0.0,-0.0625,0.21829,0.23981,0.021519999999999984,task_aware
obliqa,9b251094-1ef7-4b59-8294-965352d085ee,0.93534,0.92568,-0.009660000000000002,0.33229,0.15158,-0.18070999999999998,0.18070999999999998,0.06060606060606061,0.06060606060606061,0.0,0.55455,0.61157,0.05701999999999996,task_aware
obliqa,9b9f8588-2458-48e0-af7b-7e17b91d9de3,0.98282,0.56305,-0.41977,0.19897,0.10275,-0.09622000000000001,0.09622000000000001,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.62026,0.53805,-0.08221,general
obliqa,9bbe10d0-e99f-431d-80c5-5f0ab9ff5ba9,0.20548,0.07085,-0.13463,0.66956,0.75667,0.08710999999999991,-0.08710999999999991,0.0,0.0,0.0,0.17864,0.10473,-0.07390999999999999,general
obliqa,9bd38f26-b6ac-4062-b076-500c38063b1f,0.96502,0.96371,-0.0013100000000000334,0.9484,0.98125,0.032849999999999935,-0.032849999999999935,0.0,0.0,0.0,0.33887,0.32749,-0.011380000000000001,general
obliqa,9ca93bde-c138-47f8-a8ef-08c544ce4bed,0.98302,0.9744,-0.008619999999999961,0.92531,0.29184,-0.63347,0.63347,0.0,0.0,0.0,0.35257,0.56085,0.20827999999999997,task_aware
obliqa,9cb2db59-4d4e-49c0-bf60-fa00256bf0eb,0.07638,0.07638,0.0,0.99783,0.99783,0.0,0.0,0.0,0.0,0.0,0.02618,0.02618,0.0,equal
obliqa,9d92f7ec-2b65-4bef-9933-aaf5d4bc2b43,0.26361,0.37208,0.10847000000000001,0.05946,0.11132,0.05186,-0.05186,0.09523809523809523,0.047619047619047616,-0.047619047619047616,0.43313,0.43613,0.0030000000000000027,task_aware
obliqa,9da6a87b-8c68-498f-8543-082d60295b2a,0.99479,0.73659,-0.2582,0.17655,0.06348,-0.11307000000000002,0.11307000000000002,0.03125,0.03125,0.0,0.6165,0.56812,-0.04838000000000009,general
obliqa,9df1f42a-a37f-435a-b619-3ebe74b485e1,0.9945,0.99454,3.999999999992898e-05,0.50172,0.52014,0.018419999999999992,-0.018419999999999992,0.0,0.0,0.0,0.49759,0.49147,-0.006119999999999959,general
obliqa,9e0cfffd-f826-41c1-8d59-a2a9e6eb7b12,0.06796,0.20583,0.13787,0.25515,0.62178,0.36663,-0.36663,0.0,0.013333333333333334,0.013333333333333334,0.27094,0.19913,-0.07181000000000001,general
obliqa,9f25a5e6-9c85-4fbb-9889-7055898cd7d0,0.97263,0.73911,-0.23351999999999995,0.88081,0.58031,-0.3005,0.3005,0.23529411764705882,0.11764705882352941,-0.11764705882352941,0.44237,0.42548,-0.01688999999999996,general
obliqa,a1bae149-fdb2-4f97-8554-697bd700d489,0.88425,0.99268,0.10843000000000003,0.01851,0.012,-0.006509999999999998,0.006509999999999998,0.16666666666666666,0.16666666666666666,0.0,0.67747,0.71578,0.038309999999999955,task_aware
obliqa,a2bbafbd-3eeb-49de-89fa-ef6f5ba42dbc,0.29785,0.65503,0.35718,0.28771,0.30102,0.013309999999999989,-0.013309999999999989,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.35186,0.48164,0.12978,task_aware
obliqa,a31e28ce-6473-4535-b0a3-99b2a5d3cb0b,0.04369,0.04369,0.0,0.9952,0.9952,0.0,0.0,0.0,0.0,0.0,0.01616,0.01616,0.0,equal
obliqa,a4818cdd-3ca2-439e-975b-3b3960852f45,0.65509,0.53837,-0.11671999999999993,0.03237,0.14505,0.11268,-0.11268,0.05405405405405406,0.16216216216216217,0.10810810810810811,0.55892,0.51849,-0.040429999999999966,general
obliqa,a4849e59-2a24-44cf-875f-dc4eff25a48d,0.56468,0.86275,0.29807000000000006,0.17817,0.55427,0.37610000000000005,-0.37610000000000005,0.1875,0.25,0.0625,0.52467,0.51949,-0.005179999999999962,general
obliqa,a4c6c2e0-e40e-47c2-834e-ae8bdf7b131c,0.28618,0.22964,-0.05653999999999998,0.65421,0.81226,0.15805000000000002,-0.15805000000000002,0.05263157894736842,0.0,-0.05263157894736842,0.2282,0.13913,-0.08906999999999998,general
obliqa,a6226307-af46-4a5d-be8d-9b59aefd2143,0.93679,0.98005,0.043259999999999965,0.28913,0.44789,0.15876,-0.15876,0.1,0.05,-0.05,0.58255,0.52739,-0.05515999999999999,general
obliqa,a6a25d55-a060-4d71-a1a9-c2858649305d,0.96907,0.97942,0.01034999999999997,0.34407,0.34715,0.003080000000000027,-0.003080000000000027,0.0,0.0,0.0,0.54167,0.54409,0.0024199999999999777,task_aware
obliqa,a725e5c3-ce01-443d-9b15-3a5fcc23f981,0.5449,0.61716,0.07225999999999999,0.03515,0.08886,0.053709999999999994,-0.053709999999999994,0.15384615384615385,0.15384615384615385,0.0,0.55453,0.56072,0.006190000000000029,task_aware
obliqa,a884894d-b67f-4e53-8ce5-224028c008bc,0.02877,0.04078,0.012009999999999996,0.04016,0.99738,0.9572200000000001,-0.9572200000000001,0.045454545454545456,0.0,-0.045454545454545456,0.34469,0.01447,-0.33022,general
obliqa,aacdb4ee-528c-417b-8b83-f87b03859395,0.77032,0.55502,-0.21530000000000005,0.22352,0.24629,0.022770000000000012,-0.022770000000000012,0.11538461538461539,0.11538461538461539,0.0,0.55406,0.4747,-0.07935999999999999,general
obliqa,ab5590f0-4339-402f-b3d3-b773a5551d20,0.02372,0.02372,0.0,0.99339,0.99339,0.0,0.0,0.0,0.0,0.0,0.01011,0.01011,0.0,equal
obliqa,ac062f33-6d86-433d-89dd-239ea7a49020,0.10205,0.14183,0.03978000000000001,0.55829,0.30055,-0.25773999999999997,0.25773999999999997,0.05555555555555555,0.0,-0.05555555555555555,0.19977,0.28043,0.08066000000000001,task_aware
obliqa,acaed041-7586-4154-a0f1-f79e9fb014e6,0.01578,0.01578,0.0,0.99447,0.99447,0.0,0.0,0.0,0.0,0.0,0.0071,0.0071,0.0,equal
obliqa,ae5a3561-31e9-4072-bcdd-d9f1a9c49abb,0.87441,0.95993,0.08551999999999993,0.02665,0.01243,-0.01422,0.01422,0.07692307692307693,0.07692307692307693,0.0,0.64156,0.67481,0.03325,task_aware
obliqa,aea0eb13-1959-4a68-838c-068219dcabf5,0.35801,0.75107,0.39306,0.15534,0.42406,0.26871999999999996,-0.26871999999999996,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.45645,0.51641,0.05996000000000001,task_aware
obliqa,aeb7b10e-74ff-4dfd-a1b1-3e74c2b48d58,0.71121,0.0038,-0.70741,0.36577,0.99747,0.6316999999999999,-0.6316999999999999,0.0,0.0,0.0,0.44848,0.00211,-0.44637,general
obliqa,af36dc58-130a-45b5-9c5a-eac3d3e69c88,0.45456,0.44913,-0.005430000000000046,0.03718,0.02557,-0.011609999999999999,0.011609999999999999,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.52008,0.54595,0.02587000000000006,task_aware
obliqa,b06586d3-6681-4179-b3cc-81970620ee12,0.56265,0.3226,-0.24004999999999999,0.97709,0.94268,-0.03441000000000005,0.03441000000000005,0.4444444444444444,0.5,0.05555555555555558,0.34333,0.29331,-0.05002000000000001,general
obliqa,b09fc77c-ab4a-4656-9662-185c35a2ec0b,0.02424,0.02424,0.0,0.99588,0.99588,0.0,0.0,0.0,0.0,0.0,0.00945,0.00945,0.0,equal
obliqa,b15febfd-7251-4e97-9b83-4467f47c3f86,0.66056,0.67068,0.010120000000000018,0.63643,0.50174,-0.1346900000000001,0.1346900000000001,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.38059,0.46808,0.08749000000000001,task_aware
obliqa,b1eedf94-4219-4ae0-b9f6-5e8e9c793032,0.99509,0.99437,-0.0007200000000000539,0.2339,0.16899,-0.06491,0.06491,0.05555555555555555,0.05555555555555555,0.0,0.60558,0.62698,0.021399999999999975,task_aware
obliqa,b2c1e20e-fa70-4632-8624-a5cbbde45c40,0.99457,0.99029,-0.0042799999999999505,0.06093,0.05294,-0.007989999999999997,0.007989999999999997,0.0,0.0,0.0,0.64455,0.64578,0.0012300000000000644,task_aware
obliqa,b3f2f260-9e0d-4f3e-96f3-d699a6e22191,0.84303,0.92334,0.0803100000000001,0.58333,0.01784,-0.56549,0.56549,0.05,0.1,0.05,0.43657,0.6685,0.23192999999999997,task_aware
obliqa,b6ef3bda-3419-406d-9992-7a44a280853d,0.83861,0.90765,0.06903999999999999,0.46714,0.34784,-0.11930000000000002,0.11930000000000002,0.0,0.0,0.0,0.45716,0.51994,0.06277999999999995,task_aware
obliqa,b96a881f-ca52-420f-b53a-2682b5fe903f,0.00555,0.01119,0.00564,0.18803,0.99049,0.80246,-0.80246,0.0,0.0,0.0,0.27251,0.0069,-0.26560999999999996,general
obliqa,ba14de33-789f-4a9a-a188-981cfb22d447,0.00128,0.00187,0.0005899999999999998,0.01625,0.01518,-0.0010699999999999998,0.0010699999999999998,0.0,0.0,0.0,0.32834,0.3289,0.0005600000000000049,task_aware
obliqa,ba3f060d-bcc3-4a0c-bc7a-1d1cc478c661,0.48171,0.3732,-0.10851000000000005,0.51772,0.39761,-0.12010999999999994,0.12010999999999994,0.23809523809523808,0.19047619047619047,-0.047619047619047616,0.4007,0.38869,-0.01201000000000002,general
obliqa,baed2f1d-76e5-4840-8e19-cc5297499f9a,0.02158,0.02752,0.005940000000000001,0.00838,0.00814,-0.00024000000000000063,0.00024000000000000063,0.0625,0.0625,0.0,0.35857,0.36063,0.0020600000000000063,task_aware
obliqa,bb42dfe9-eb4d-4042-a3c5-70f0da82a79c,0.54797,0.48776,-0.06020999999999993,0.01039,0.48019,0.4698,-0.4698,0.0,0.0,0.0,0.51253,0.33586,-0.17667000000000005,general
obliqa,bd0cf33d-e089-4a0f-b6d9-184d9fc6d54d,0.00994,0.00994,0.0,0.99677,0.99677,0.0,0.0,0.0,0.0,0.0,0.00439,0.00439,0.0,equal
obliqa,bf69914c-c162-48de-99ef-54a03e823055,0.53891,0.72749,0.18857999999999997,0.53217,0.4852,-0.04697000000000001,0.04697000000000001,0.11764705882352941,0.11764705882352941,0.0,0.3748,0.45331,0.07850999999999997,task_aware
obliqa,bfb4ad04-f085-4a02-9890-a01a0b80fc75,0.46653,0.59301,0.12648000000000004,0.27476,0.54196,0.2672,-0.2672,0.0,0.0,0.0,0.39726,0.35035,-0.04691000000000001,general
obliqa,c30ea844-8692-46a4-b0f1-a48b90e25b98,0.13024,0.57294,0.4427,0.85283,0.76655,-0.08628000000000002,0.08628000000000002,0.1111111111111111,0.1111111111111111,0.0,0.12951,0.30583,0.17632,task_aware
obliqa,c4bc7f3d-322f-42b3-b6b9-38fa87483bd3,0.70623,0.52105,-0.18518,0.20965,0.3807,0.17104999999999998,-0.17104999999999998,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.52664,0.43567,-0.09097,general
obliqa,c512fb21-73b1-4eba-8f1c-e0f9b8709cdc,0.41724,0.00216,-0.41508,0.50558,0.94665,0.44106999999999996,-0.44106999999999996,0.0,0.0,0.0,0.30389,0.0185,-0.28539,general
